treated,age,education,black,hispanic,married,nodegree,re75,re78,group,re74
0,50,16,0,0,0,0,19693.549,17732.719,Nonexp control,22629.531
0,22,14,0,0,1,0,24706.451,20688.172,Nonexp control,22682.432
0,31,12,1,0,1,0,1503.871,27781.26,Nonexp control,22727.494
0,34,12,0,0,1,0,18619.355,20688.172,Nonexp control,22727.494
0,28,12,0,0,1,0,20051.613,22904.762,Nonexp control,22727.494
0,26,12,0,0,1,0,21483.871,26599.078,Nonexp control,22727.494
0,46,12,0,0,1,0,21841.936,22904.762,Nonexp control,22727.494
0,27,17,0,0,1,0,22379.031,24086.943,Nonexp control,22727.494
0,47,13,0,0,1,0,22558.064,24382.488,Nonexp control,22727.494
0,29,17,0,0,1,0,21483.871,27042.396,Nonexp control,22923.422
0,24,16,0,0,0,0,22379.031,26451.307,Nonexp control,22923.422
0,30,16,0,0,1,0,23274.193,28076.805,Nonexp control,22923.422
0,23,12,0,0,1,0,24033.289,14777.266,Nonexp control,22982.199
0,27,15,0,0,1,0,0,0,Nonexp control,23119.348
0,25,12,0,0,1,0,24074.469,25195.238,Nonexp control,23119.348
0,26,12,0,0,1,0,26767.113,27633.486,Nonexp control,23315.275
0,26,12,0,0,1,0,0,0,Nonexp control,23511.201
0,25,12,0,0,1,0,11279.032,21279.264,Nonexp control,23511.201
0,32,12,0,0,1,0,13785.484,31032.258,Nonexp control,23511.201
0,32,12,0,1,1,0,13964.516,66497.695,Nonexp control,23511.201
0,50,16,0,0,0,0,14322.581,39973.98,Nonexp control,23511.201
0,25,13,0,0,0,0,14322.581,20850.723,Nonexp control,23511.201
0,33,12,1,0,1,0,14322.581,23643.625,Nonexp control,23511.201
0,27,12,0,0,1,0,15038.71,12738.003,Nonexp control,23511.201
0,28,16,1,0,1,0,16112.903,22018.127,Nonexp control,23511.201
0,28,12,0,0,1,0,16112.903,0,Nonexp control,23511.201
0,38,12,0,0,1,0,16112.903,30293.395,Nonexp control,23511.201
0,31,12,0,0,1,0,17903.227,22165.898,Nonexp control,23511.201
0,28,12,0,0,1,0,18798.387,36943.164,Nonexp control,23511.201
0,43,12,1,0,1,0,19421.42,13559.619,Nonexp control,23511.201
0,37,17,1,0,1,0,19693.549,76841.781,Nonexp control,23511.201
0,37,17,1,0,1,0,19693.549,76841.781,Nonexp control,23511.201
0,23,12,0,0,1,0,19854.678,18914.9,Nonexp control,23511.201
0,55,12,0,0,1,0,20588.711,22165.898,Nonexp control,23511.201
0,34,17,0,0,1,0,20588.711,23421.967,Nonexp control,23511.201
0,28,17,0,0,1,0,20946.773,69453.148,Nonexp control,23511.201
0,31,14,0,0,1,0,21483.871,27830.025,Nonexp control,23511.201
0,28,12,0,0,1,0,21483.871,23643.625,Nonexp control,23511.201
0,25,12,0,1,1,0,21483.871,25121.352,Nonexp control,23511.201
0,54,15,0,0,1,0,21483.871,59109.063,Nonexp control,23511.201
0,42,12,1,0,0,0,21483.871,22165.898,Nonexp control,23511.201
0,35,12,0,0,1,0,21483.871,29554.531,Nonexp control,23511.201
0,27,13,0,0,0,0,21483.871,22165.898,Nonexp control,23511.201
0,45,12,0,0,1,0,21483.871,0,Nonexp control,23511.201
0,26,12,1,0,1,0,21483.871,31623.35,Nonexp control,23511.201
0,28,16,0,0,1,0,21483.871,11821.813,Nonexp control,23511.201
0,30,16,0,0,1,0,21483.871,22165.898,Nonexp control,23511.201
0,24,12,0,1,1,0,21483.871,23052.535,Nonexp control,23511.201
0,26,14,0,0,1,0,22020.969,22165.898,Nonexp control,23511.201
0,35,14,0,0,1,0,22379.031,22165.898,Nonexp control,23511.201
0,42,17,0,0,1,0,22379.031,0,Nonexp control,23511.201
0,42,17,0,0,1,0,22379.031,0,Nonexp control,23511.201
0,28,16,0,0,1,0,22379.031,27337.941,Nonexp control,23511.201
0,28,12,0,0,1,0,22379.031,29554.531,Nonexp control,23511.201
0,27,14,0,0,1,0,22558.064,23531.318,Nonexp control,23511.201
0,35,16,0,0,1,0,22737.098,21834.889,Nonexp control,23511.201
0,55,12,0,0,1,0,22916.129,17732.719,Nonexp control,23511.201
0,36,14,0,0,1,0,23274.193,33248.848,Nonexp control,23511.201
0,42,16,0,1,1,0,23274.193,29554.531,Nonexp control,23511.201
0,22,12,0,0,1,0,23274.193,26155.76,Nonexp control,23511.201
0,33,12,1,0,1,0,23274.193,36943.164,Nonexp control,23511.201
0,38,12,0,0,1,0,23274.193,25121.352,Nonexp control,23511.201
0,48,16,0,0,1,0,23274.193,39898.617,Nonexp control,23511.201
0,48,16,0,0,1,0,23274.193,39898.617,Nonexp control,23511.201
0,25,13,0,0,1,0,23456.807,26007.988,Nonexp control,23511.201
0,23,14,0,0,1,0,24169.355,31032.258,Nonexp control,23511.201
0,31,16,0,0,1,0,24706.451,28963.441,Nonexp control,23511.201
0,26,12,0,0,1,0,24885.484,26599.078,Nonexp control,23511.201
0,32,12,0,0,1,0,25064.516,26599.078,Nonexp control,23511.201
0,29,13,0,0,1,0,25064.516,0,Nonexp control,23511.201
0,29,13,0,0,1,0,25064.516,0,Nonexp control,23511.201
0,30,16,0,0,1,0,25243.549,27042.396,Nonexp control,23511.201
0,47,14,1,0,1,0,25565.807,23974.637,Nonexp control,23511.201
0,51,12,1,0,1,0,25601.613,25121.352,Nonexp control,23511.201
0,26,14,0,0,1,0,25780.645,31032.258,Nonexp control,23511.201
0,32,16,0,0,1,0,25959.678,35465.438,Nonexp control,23511.201
0,35,14,0,0,1,0,26496.773,29554.531,Nonexp control,23511.201
0,35,14,0,0,1,0,26496.773,29554.531,Nonexp control,23511.201
0,54,12,0,0,1,0,26854.84,2049.6067,Nonexp control,23511.201
0,55,12,0,0,1,0,26854.84,26599.078,Nonexp control,23511.201
0,55,12,0,0,1,0,26854.84,26599.078,Nonexp control,23511.201
0,38,12,0,0,1,0,26854.84,29554.531,Nonexp control,23511.201
0,25,12,0,0,0,0,26854.84,18176.037,Nonexp control,23511.201
0,30,12,0,0,1,0,28645.16,32509.984,Nonexp control,23511.201
0,25,17,0,0,1,0,29003.227,28076.805,Nonexp control,23511.201
0,39,12,0,0,0,0,31509.678,15516.129,Nonexp control,23511.201
0,28,14,0,0,1,0,32225.807,36943.164,Nonexp control,23511.201
0,47,12,1,0,1,0,32225.807,17732.719,Nonexp control,23511.201
0,39,17,0,0,1,0,35448.387,32509.984,Nonexp control,23511.201
0,49,12,0,0,1,0,35806.453,23643.625,Nonexp control,23511.201
0,21,12,0,0,1,0,50129.031,0,Nonexp control,23511.201
0,31,14,0,0,1,0,20767.742,23939.172,Nonexp control,23707.129
0,27,12,0,0,1,0,21483.871,33987.711,Nonexp control,23707.129
0,37,12,0,0,1,0,22200,22904.762,Nonexp control,23707.129
0,51,12,0,0,1,0,22379.031,19411.416,Nonexp control,23707.129
0,29,12,0,0,1,0,26854.84,28076.805,Nonexp control,23707.129
0,27,14,0,0,1,0,29540.322,23200.307,Nonexp control,23707.129
0,24,13,0,0,1,0,1790.3226,449.22888,Nonexp control,23903.055
0,32,12,0,0,1,0,24812.08,12412.903,Nonexp control,23903.055
0,31,17,0,0,1,0,25601.613,27042.396,Nonexp control,23903.055
0,46,12,0,0,0,0,12532.258,0,Nonexp control,23918.729
0,40,15,0,1,1,0,23274.193,26599.078,Nonexp control,24001.018
0,27,16,0,0,1,0,7161.2905,36204.301,Nonexp control,24098.982
0,27,17,0,0,1,0,22200,25860.215,Nonexp control,24098.982
0,28,14,0,0,1,0,22379.031,27337.941,Nonexp control,24098.982
0,29,17,0,0,1,0,24527.42,23643.625,Nonexp control,24098.982
0,36,13,0,0,1,0,25064.516,25564.67,Nonexp control,24098.982
0,23,12,0,0,1,0,26854.84,17437.174,Nonexp control,24098.982
0,28,12,0,0,1,0,18261.289,21427.035,Nonexp control,24294.908
0,28,12,0,0,1,0,15217.742,19210.445,Nonexp control,24383.074
0,34,12,0,0,1,0,22200,22904.762,Nonexp control,24486.916
0,41,12,0,0,1,0,14322.581,22165.898,Nonexp control,24490.836
0,25,13,0,0,1,0,18261.289,0,Nonexp control,24490.836
0,45,12,0,0,1,0,21483.871,10639.631,Nonexp control,24490.836
0,45,12,1,0,1,0,21483.871,28076.805,Nonexp control,24490.836
0,41,12,0,0,1,0,21483.871,33987.711,Nonexp control,24490.836
0,35,16,0,0,0,0,21841.936,24825.807,Nonexp control,24490.836
0,35,13,1,0,1,0,23274.193,25121.352,Nonexp control,24490.836
0,29,16,0,0,1,0,23453.227,25860.215,Nonexp control,24490.836
0,28,13,0,0,1,0,23868.58,23495.854,Nonexp control,24490.836
0,35,13,0,0,1,0,23990.322,22165.898,Nonexp control,24490.836
0,35,16,0,0,1,0,24169.355,25638.557,Nonexp control,24490.836
0,30,12,0,0,1,0,25064.516,29554.531,Nonexp control,24490.836
0,29,12,0,0,1,0,25064.516,28076.805,Nonexp control,24490.836
0,26,14,1,0,1,0,25717.984,26643.41,Nonexp control,24490.836
0,28,16,0,0,1,0,26460.969,45809.523,Nonexp control,24490.836
0,30,16,0,0,1,0,26854.84,38420.891,Nonexp control,24490.836
0,26,17,0,0,0,0,26854.84,29702.305,Nonexp control,24490.836
0,22,13,0,0,1,0,26854.84,39159.754,Nonexp control,24490.836
0,22,12,0,0,1,0,26854.84,25121.352,Nonexp control,24490.836
0,26,16,0,0,0,0,27750,9605.2227,Nonexp control,24490.836
0,43,12,1,0,1,0,29355.92,35465.438,Nonexp control,24490.836
0,43,13,1,0,1,0,34016.129,39898.617,Nonexp control,24490.836
0,48,16,0,0,1,0,18082.258,25121.352,Nonexp control,24663.252
0,45,12,0,0,1,0,15217.742,27929.031,Nonexp control,24686.762
0,27,12,1,0,1,0,22558.064,22609.217,Nonexp control,24686.762
0,44,17,0,0,1,0,23274.193,23348.08,Nonexp control,24686.762
0,26,16,0,0,1,0,25422.58,29554.531,Nonexp control,24686.762
0,54,16,0,0,1,0,26854.84,26451.307,Nonexp control,24686.762
0,54,16,0,0,1,0,26854.84,26451.307,Nonexp control,24686.762
0,54,16,0,0,1,0,26854.84,26451.307,Nonexp control,24686.762
0,29,12,0,0,1,0,27750,24382.488,Nonexp control,24686.762
0,22,12,0,0,1,0,21594.871,34320.199,Nonexp control,24765.133
0,39,17,0,0,1,0,25064.516,27061.607,Nonexp control,24823.91
0,35,16,0,0,1,0,24527.42,36943.164,Nonexp control,24882.688
0,44,12,0,0,1,0,27929.031,25121.352,Nonexp control,24882.688
0,32,16,0,0,1,0,25064.516,26599.078,Nonexp control,24980.652
0,27,17,0,0,1,0,19693.549,24530.262,Nonexp control,25078.615
0,27,17,0,0,1,0,19693.549,24530.262,Nonexp control,25078.615
0,26,12,0,0,1,0,23274.193,26599.078,Nonexp control,25078.615
0,46,12,0,0,1,0,24169.355,26780.84,Nonexp control,25078.615
0,25,16,0,0,0,0,25601.613,30145.621,Nonexp control,25078.615
0,35,12,0,0,1,0,26854.84,29554.531,Nonexp control,25078.615
0,33,16,0,0,1,0,26854.84,24448.986,Nonexp control,25078.615
0,26,16,0,0,1,0,30793.549,36943.164,Nonexp control,25078.615
0,26,12,1,0,1,0,23274.193,29554.531,Nonexp control,25088.41
0,20,12,0,0,1,0,18798.387,25121.352,Nonexp control,25294.135
0,49,12,0,0,1,0,17953.355,20244.854,Nonexp control,25470.469
0,25,13,0,0,1,0,18798.387,23643.625,Nonexp control,25470.469
0,28,12,1,0,0,0,19693.549,26599.078,Nonexp control,25470.469
0,28,13,0,0,1,0,19693.549,26599.078,Nonexp control,25470.469
0,35,12,1,0,1,0,21483.871,26599.078,Nonexp control,25470.469
0,27,12,0,0,0,0,21483.871,25121.352,Nonexp control,25470.469
0,44,12,0,0,1,0,21483.871,25634.123,Nonexp control,25470.469
0,23,12,0,1,1,0,21483.871,32509.984,Nonexp control,25470.469
0,32,12,1,0,1,0,22379.031,31771.121,Nonexp control,25470.469
0,24,12,0,0,1,0,22737.098,25121.352,Nonexp control,25470.469
0,27,12,0,0,1,0,23095.16,31032.258,Nonexp control,25470.469
0,46,12,0,0,1,0,23274.193,29554.531,Nonexp control,25470.469
0,31,12,0,0,1,0,23274.193,22165.898,Nonexp control,25470.469
0,27,15,1,0,0,0,24169.355,29554.531,Nonexp control,25470.469
0,51,16,0,0,0,0,24169.355,12708.449,Nonexp control,25470.469
0,43,12,1,0,1,0,25064.516,25121.352,Nonexp control,25470.469
0,32,16,1,0,1,0,25422.58,30145.621,Nonexp control,25470.469
0,37,12,0,0,0,0,25780.645,22461.443,Nonexp control,25470.469
0,37,12,0,0,0,0,25780.645,22461.443,Nonexp control,25470.469
0,30,12,0,0,1,0,25959.678,28076.805,Nonexp control,25470.469
0,45,12,1,0,1,0,26695.5,27898,Nonexp control,25470.469
0,45,12,1,0,1,0,26695.5,27898,Nonexp control,25470.469
0,49,17,0,0,1,0,26854.84,29554.531,Nonexp control,25470.469
0,49,17,0,0,1,0,26854.84,29554.531,Nonexp control,25470.469
0,26,17,0,0,1,0,26854.84,44331.797,Nonexp control,25470.469
0,37,13,0,0,1,0,30435.484,32509.984,Nonexp control,25470.469
0,44,17,0,0,1,0,30435.484,21427.035,Nonexp control,25470.469
0,30,17,0,0,1,0,31330.645,38420.891,Nonexp control,25470.469
0,51,12,0,0,1,0,32225.807,29554.531,Nonexp control,25470.469
0,28,17,0,0,1,0,18091.211,22165.898,Nonexp control,25607.617
0,29,16,0,0,1,0,28287.098,35465.438,Nonexp control,25666.395
0,40,12,0,0,1,0,20409.678,23052.535,Nonexp control,25707.539
0,34,16,0,0,1,0,0,0,Nonexp control,25862.322
0,51,12,0,0,1,0,20588.711,24825.807,Nonexp control,25862.322
0,26,16,0,0,1,0,22379.031,35465.438,Nonexp control,25862.322
0,46,12,0,0,1,0,23274.193,35465.438,Nonexp control,25862.322
0,45,14,0,0,1,0,28645.16,26599.078,Nonexp control,25862.322
0,49,12,0,0,1,0,28645.16,26599.078,Nonexp control,25862.322
0,26,16,0,0,0,0,31790.758,15646.169,Nonexp control,25862.322
0,30,16,0,0,1,0,28645.16,29258.986,Nonexp control,26058.248
0,50,12,0,0,1,0,0,0,Nonexp control,26254.176
0,25,12,0,0,0,0,21483.871,26599.078,Nonexp control,26254.176
0,27,17,0,0,0,0,29540.322,31032.258,Nonexp control,26254.176
0,46,16,0,0,1,0,65160.582,17732.719,Nonexp control,26293.359
0,46,16,0,0,1,0,65160.582,17732.719,Nonexp control,26293.359
0,43,12,1,0,1,0,14322.581,29554.531,Nonexp control,26450.102
0,27,12,1,0,1,0,18798.387,31032.258,Nonexp control,26450.102
0,22,12,0,0,0,0,23274.193,19210.445,Nonexp control,26450.102
0,55,12,0,0,1,0,23990.322,29554.531,Nonexp control,26450.102
0,53,12,0,0,1,0,25064.516,26007.988,Nonexp control,26450.102
0,44,12,0,0,1,0,25959.678,26746.852,Nonexp control,26450.102
0,47,13,0,0,1,0,25959.678,26625.678,Nonexp control,26450.102
0,46,14,0,0,1,0,26496.773,29554.531,Nonexp control,26450.102
0,25,12,0,0,1,0,26836.936,35465.438,Nonexp control,26450.102
0,31,15,1,0,0,0,26854.84,25860.215,Nonexp control,26450.102
0,28,16,0,0,1,0,26854.84,29554.531,Nonexp control,26450.102
0,40,16,0,0,1,0,26854.84,32421.32,Nonexp control,26450.102
0,40,16,0,0,1,0,26854.84,32421.32,Nonexp control,26450.102
0,28,12,0,0,1,0,26858.42,29480.645,Nonexp control,26450.102
0,29,15,0,0,1,0,27250.5,28815.668,Nonexp control,26450.102
0,42,16,0,0,1,0,27499.355,29554.531,Nonexp control,26450.102
0,30,15,0,0,1,0,27570.969,29554.531,Nonexp control,26450.102
0,39,12,0,0,1,0,27750,6354.2241,Nonexp control,26450.102
0,30,16,0,0,1,0,28197.58,29554.531,Nonexp control,26450.102
0,50,12,0,0,1,0,30077.42,26599.078,Nonexp control,26450.102
0,29,17,0,0,0,0,28503.727,29315.141,Nonexp control,26614.68
0,29,15,0,0,1,0,19693.549,32509.984,Nonexp control,26646.029
0,27,12,0,0,1,0,29540.322,35465.438,Nonexp control,26646.029
0,31,12,0,1,1,0,6982.2583,17732.719,Nonexp control,26841.955
0,31,12,0,1,1,0,6982.2583,17732.719,Nonexp control,26841.955
0,29,12,0,0,1,0,20588.711,42854.07,Nonexp control,26841.955
0,27,16,0,0,1,0,22200,19210.445,Nonexp control,26841.955
0,26,17,1,0,0,0,25243.549,20392.627,Nonexp control,26841.955
0,42,17,0,0,1,0,31330.645,36943.164,Nonexp control,26841.955
0,24,12,1,0,1,0,31688.711,33839.938,Nonexp control,26841.955
0,48,12,1,0,1,0,22558.064,36943.164,Nonexp control,26908.57
0,25,13,0,0,1,0,28197.58,22165.898,Nonexp control,26996.736
0,21,12,1,0,1,0,16560.484,20688.172,Nonexp control,27037.883
0,48,12,0,0,1,0,25064.516,23643.625,Nonexp control,27037.883
0,50,12,0,0,1,0,26854.84,27337.941,Nonexp control,27037.883
0,28,17,0,0,1,0,27750,51720.43,Nonexp control,27037.883
0,29,17,0,0,0,0,29182.258,26599.078,Nonexp control,27037.883
0,33,17,0,0,1,0,31867.742,28815.668,Nonexp control,27037.883
0,52,12,0,0,1,0,24706.451,32509.984,Nonexp control,27220.094
0,22,12,0,0,1,0,14322.581,32509.984,Nonexp control,27233.809
0,43,12,0,0,1,0,25064.516,29554.531,Nonexp control,27233.809
0,34,13,0,0,1,0,25064.516,31032.258,Nonexp control,27233.809
0,46,12,0,0,1,0,28645.16,28076.805,Nonexp control,27233.809
0,31,17,0,0,1,0,0,0,Nonexp control,27429.734
0,28,13,0,0,1,0,20588.711,23578.605,Nonexp control,27429.734
0,44,12,1,0,1,0,21483.871,22609.217,Nonexp control,27429.734
0,25,12,0,0,1,0,21483.871,28520.123,Nonexp control,27429.734
0,29,14,0,0,1,0,22099.742,29644.674,Nonexp control,27429.734
0,24,16,0,0,0,0,22200,25712.441,Nonexp control,27429.734
0,31,12,0,0,1,0,22379.031,0,Nonexp control,27429.734
0,40,12,1,0,1,0,23274.193,38420.891,Nonexp control,27429.734
0,30,17,0,0,1,0,25064.516,20688.172,Nonexp control,27429.734
0,26,16,1,0,1,0,25064.516,32509.984,Nonexp control,27429.734
0,32,12,0,0,1,0,25064.516,16254.992,Nonexp control,27429.734
0,26,15,0,0,1,0,25064.516,28815.668,Nonexp control,27429.734
0,28,16,0,0,1,0,25064.516,31032.258,Nonexp control,27429.734
0,54,13,0,0,1,0,25422.58,24382.488,Nonexp control,27429.734
0,30,14,0,0,1,0,25780.645,31032.258,Nonexp control,27429.734
0,33,14,0,0,1,0,25959.678,24382.488,Nonexp control,27429.734
0,33,12,0,0,1,0,25959.678,27846.279,Nonexp control,27429.734
0,26,12,0,0,1,0,26496.773,32509.984,Nonexp control,27429.734
0,44,13,0,0,1,0,26774.273,35465.438,Nonexp control,27429.734
0,49,12,0,0,1,0,26854.84,26599.078,Nonexp control,27429.734
0,55,17,1,0,1,0,26854.84,17806.605,Nonexp control,27429.734
0,28,12,0,0,1,0,26854.84,22165.898,Nonexp control,27429.734
0,45,12,0,0,1,0,26854.84,25121.352,Nonexp control,27429.734
0,30,14,1,0,1,0,26892.436,20688.172,Nonexp control,27429.734
0,40,12,0,0,1,0,27008.807,25440.541,Nonexp control,27429.734
0,27,17,0,0,1,0,27750,26599.078,Nonexp control,27429.734
0,51,16,0,0,1,0,28645.16,28076.805,Nonexp control,27429.734
0,51,16,0,0,1,0,28645.16,28076.805,Nonexp control,27429.734
0,43,12,0,0,1,0,28645.16,25121.352,Nonexp control,27429.734
0,37,12,0,0,1,0,28645.16,0,Nonexp control,27429.734
0,37,12,0,0,1,0,28645.16,0,Nonexp control,27429.734
0,38,14,0,0,1,0,29046.193,27929.031,Nonexp control,27429.734
0,36,16,0,0,0,0,30256.451,30736.713,Nonexp control,27429.734
0,27,13,1,0,1,0,30435.484,24973.578,Nonexp control,27429.734
0,21,12,0,0,1,0,30435.484,31978.004,Nonexp control,27429.734
0,25,14,0,0,0,0,32225.807,31032.258,Nonexp control,27429.734
0,33,13,0,0,1,0,41177.418,38420.891,Nonexp control,27429.734
0,38,14,0,0,1,0,68032.258,26599.078,Nonexp control,27429.734
0,32,16,0,0,1,0,29540.322,33987.711,Nonexp control,27625.662
0,27,12,0,0,0,0,27212.902,32509.984,Nonexp control,27821.59
0,24,17,0,0,0,0,27570.969,32509.984,Nonexp control,27821.59
0,43,12,0,0,1,0,28645.16,32509.984,Nonexp control,27821.59
0,26,17,0,0,1,0,28645.16,49651.613,Nonexp control,27843.141
0,33,12,0,0,1,0,25422.58,22756.988,Nonexp control,28017.516
0,34,14,0,0,1,0,26854.84,36943.164,Nonexp control,28017.516
0,28,12,0,0,1,0,29540.322,32509.984,Nonexp control,28017.516
0,41,12,0,0,1,0,30435.484,32509.984,Nonexp control,28017.516
0,25,12,0,0,1,0,31062.098,28076.805,Nonexp control,28017.516
0,28,17,0,0,1,0,31151.613,31032.258,Nonexp control,28017.516
0,26,13,1,0,1,0,37596.773,58653.922,Nonexp control,28105.682
0,28,17,0,0,1,0,25422.58,26451.307,Nonexp control,28213.441
0,53,12,0,0,1,0,26854.84,0,Nonexp control,28213.441
0,55,12,0,0,1,0,33206.902,31771.121,Nonexp control,28213.441
0,29,14,0,0,1,0,21125.807,23348.08,Nonexp control,28409.369
0,39,14,0,0,1,0,28645.16,31032.258,Nonexp control,28409.369
0,31,16,0,0,1,0,28915.5,32509.984,Nonexp control,28409.369
0,25,16,0,0,1,0,29540.322,32509.984,Nonexp control,28409.369
0,25,14,0,0,1,0,30435.484,10935.177,Nonexp control,28409.369
0,29,16,0,0,1,0,32225.807,42854.07,Nonexp control,28409.369
0,29,16,1,0,1,0,32225.807,29554.531,Nonexp control,28409.369
0,27,14,0,0,1,0,32225.807,39898.617,Nonexp control,28409.369
0,34,16,0,0,1,0,32583.871,35465.438,Nonexp control,28409.369
0,45,12,0,0,1,0,28263.822,29258.986,Nonexp control,28589.621
0,28,12,0,0,1,0,20588.711,34135.484,Nonexp control,28605.295
0,43,16,0,0,1,0,27929.031,26953.732,Nonexp control,28801.223
0,54,12,0,0,1,0,35806.453,31032.258,Nonexp control,28889.389
0,29,16,0,0,1,0,29540.322,0,Nonexp control,28899.186
0,55,12,0,0,1,0,26409.049,29369.816,Nonexp control,29100.99
0,55,12,0,0,1,0,26409.049,29369.816,Nonexp control,29100.99
0,29,12,1,0,0,0,15396.774,31032.258,Nonexp control,29193.074
0,50,12,1,0,1,0,17903.227,25121.352,Nonexp control,29193.074
0,24,12,0,0,1,0,21304.84,19242.955,Nonexp control,29193.074
0,26,12,0,0,1,0,28287.098,38420.891,Nonexp control,29330.225
0,41,13,0,0,0,0,0,30293.395,Nonexp control,29389.002
0,47,17,0,0,1,0,20230.645,42410.754,Nonexp control,29389.002
0,28,17,0,0,1,0,21483.871,19210.445,Nonexp control,29389.002
0,42,12,0,0,1,0,22379.031,28490.568,Nonexp control,29389.002
0,37,12,1,0,1,0,22379.031,19210.445,Nonexp control,29389.002
0,37,12,1,0,1,0,22379.031,19210.445,Nonexp control,29389.002
0,48,16,0,0,1,0,23274.193,0,Nonexp control,29389.002
0,21,12,0,0,1,0,24169.355,28815.668,Nonexp control,29389.002
0,46,12,0,0,1,0,24214.113,33987.711,Nonexp control,29389.002
0,29,12,0,0,1,0,25959.678,35465.438,Nonexp control,29389.002
0,38,12,0,0,1,0,26496.773,30191.432,Nonexp control,29389.002
0,28,12,0,0,1,0,26854.84,35465.438,Nonexp control,29389.002
0,38,12,0,0,1,0,26854.84,31032.258,Nonexp control,29389.002
0,53,12,0,0,1,0,26854.84,26599.078,Nonexp control,29389.002
0,46,12,0,0,1,0,27033.871,27781.26,Nonexp control,29389.002
0,46,12,0,0,1,0,27033.871,27781.26,Nonexp control,29389.002
0,33,16,0,0,1,0,27750,96052.227,Nonexp control,29389.002
0,34,12,0,0,1,0,27912.92,11821.813,Nonexp control,29389.002
0,35,17,0,0,1,0,28645.16,28076.805,Nonexp control,29389.002
0,53,12,0,0,1,0,28645.16,29554.531,Nonexp control,29389.002
0,26,12,0,0,1,0,28645.16,33987.711,Nonexp control,29389.002
0,26,16,0,0,1,0,28645.16,35022.121,Nonexp control,29389.002
0,50,13,0,0,1,0,29540.322,28076.805,Nonexp control,29389.002
0,46,12,1,0,1,0,30435.484,22165.898,Nonexp control,29389.002
0,43,14,0,0,0,0,30435.484,29554.531,Nonexp control,29389.002
0,26,14,0,0,0,0,30435.484,29554.531,Nonexp control,29389.002
0,33,17,0,0,1,0,30435.484,31032.258,Nonexp control,29389.002
0,33,17,0,0,1,0,30435.484,19210.445,Nonexp control,29389.002
0,42,12,0,0,1,0,30437.273,26007.988,Nonexp control,29389.002
0,34,12,0,0,1,0,30793.549,31180.031,Nonexp control,29389.002
0,34,12,0,0,1,0,30793.549,31180.031,Nonexp control,29389.002
0,34,17,0,0,1,0,31330.645,25712.441,Nonexp control,29389.002
0,37,17,0,0,1,0,31330.645,33987.711,Nonexp control,29389.002
0,34,17,0,0,1,0,32225.807,32672.535,Nonexp control,29389.002
0,37,12,1,0,1,0,32225.807,44331.797,Nonexp control,29389.002
0,26,17,0,0,1,0,32225.807,35465.438,Nonexp control,29389.002
0,36,17,0,0,1,0,34911.289,32509.984,Nonexp control,29389.002
0,28,14,0,0,0,0,35448.387,33987.711,Nonexp control,29389.002
0,31,12,0,0,1,0,35806.453,39159.754,Nonexp control,29389.002
0,25,14,0,0,1,0,35806.453,33839.938,Nonexp control,29389.002
0,31,14,0,0,1,0,35806.453,56153.609,Nonexp control,29389.002
0,28,12,0,0,1,0,41177.418,47287.25,Nonexp control,29389.002
0,34,12,0,0,1,0,42967.742,31032.258,Nonexp control,29389.002
0,47,14,1,0,1,0,27750,36647.617,Nonexp control,29390.961
0,35,12,0,0,1,0,28645.16,29554.531,Nonexp control,29422.311
0,35,15,1,0,1,0,34098.484,19062.674,Nonexp control,29477.17
0,35,15,1,0,1,0,34098.484,19062.674,Nonexp control,29477.17
0,31,12,0,0,1,0,26854.84,29554.531,Nonexp control,29584.93
0,24,12,0,0,1,0,30883.064,32509.984,Nonexp control,29780.855
0,28,12,0,0,1,0,0,0,Nonexp control,29976.781
0,27,16,0,0,1,0,30793.549,51720.43,Nonexp control,29976.781
0,47,12,0,0,1,0,33312.531,15072.811,Nonexp control,30074.744
0,47,12,0,0,1,0,33312.531,15072.811,Nonexp control,30074.744
0,37,14,0,1,1,0,26854.84,26554.746,Nonexp control,30108.053
0,22,14,0,0,1,0,20588.711,27485.715,Nonexp control,30368.635
0,47,12,0,0,1,0,23274.193,25860.215,Nonexp control,30368.635
0,32,14,0,0,1,0,24169.355,22165.898,Nonexp control,30368.635
0,29,15,0,0,0,0,28645.16,44331.797,Nonexp control,30368.635
0,27,16,0,0,0,0,31330.645,36943.164,Nonexp control,30368.635
0,37,14,0,0,1,0,44758.066,81274.961,Nonexp control,30368.635
0,37,14,0,0,1,0,44758.066,81274.961,Nonexp control,30368.635
0,43,12,0,0,1,0,23811.289,31032.258,Nonexp control,30564.563
0,43,12,0,0,1,0,23811.289,31032.258,Nonexp control,30564.563
0,34,12,0,0,1,0,24885.484,24678.033,Nonexp control,30564.563
0,30,12,0,0,1,0,26854.84,14777.266,Nonexp control,30564.563
0,39,16,0,0,0,0,28645.16,33987.711,Nonexp control,30564.563
0,35,16,0,0,1,0,29540.322,37120.492,Nonexp control,30564.563
0,28,12,0,0,1,0,32941.934,36204.301,Nonexp control,30564.563
0,32,12,0,0,1,0,35806.453,23052.535,Nonexp control,30564.563
0,26,12,0,0,1,0,39387.098,39898.617,Nonexp control,30564.563
0,30,12,1,0,1,0,35448.387,48247.773,Nonexp control,30758.529
0,27,12,0,0,1,0,25064.516,31908.551,Nonexp control,30760.488
